filename,width,height,class,xmin,ymin,xmax,ymax
cartel_178_3QFC4B1N3M-ng.png,1280,128,L,138,5,246,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,L,266,5,374,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,L,394,5,502,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,N,522,5,630,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,L,650,5,758,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,N,778,5,886,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,L,906,5,1014,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,N,1034,5,1142,123
cartel_178_3QFC4B1N3M-ng.png,1280,128,L,1162,5,1270,123
cartel_179_DEG393O77-nsp.png,1152,128,L,10,5,118,123
cartel_179_DEG393O77-nsp.png,1152,128,L,138,5,246,123
cartel_179_DEG393O77-nsp.png,1152,128,L,266,5,374,123
cartel_179_DEG393O77-nsp.png,1152,128,N,394,5,502,123
cartel_179_DEG393O77-nsp.png,1152,128,N,522,5,630,123
cartel_179_DEG393O77-nsp.png,1152,128,N,650,5,758,123
cartel_179_DEG393O77-nsp.png,1152,128,L,778,5,886,123
cartel_179_DEG393O77-nsp.png,1152,128,N,906,5,1014,123
cartel_179_DEG393O77-nsp.png,1152,128,N,1034,5,1142,123
cartel_180_FIO-c.png,384,128,L,10,5,118,123
cartel_180_FIO-c.png,384,128,L,138,5,246,123
cartel_180_FIO-c.png,384,128,L,266,5,374,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,10,5,118,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,138,5,246,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,266,5,374,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,394,5,502,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,522,5,630,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,650,5,758,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,778,5,886,123
cartel_181_GPEKTZXD-ng.png,1024,128,L,906,5,1014,123
cartel_182_Z0-ng.png,256,128,L,10,5,118,123
cartel_182_Z0-ng.png,256,128,N,138,5,246,123
cartel_183_N96NB-nsp.png,640,128,L,10,5,118,123
cartel_183_N96NB-nsp.png,640,128,N,138,5,246,123
cartel_183_N96NB-nsp.png,640,128,N,266,5,374,123
cartel_183_N96NB-nsp.png,640,128,L,394,5,502,123
cartel_183_N96NB-nsp.png,640,128,L,522,5,630,123
cartel_184_NAR3607-c.png,896,128,L,10,5,118,123
cartel_184_NAR3607-c.png,896,128,L,138,5,246,123
cartel_184_NAR3607-c.png,896,128,L,266,5,374,123
cartel_184_NAR3607-c.png,896,128,N,394,5,502,123
cartel_184_NAR3607-c.png,896,128,N,522,5,630,123
cartel_184_NAR3607-c.png,896,128,N,650,5,758,123
cartel_184_NAR3607-c.png,896,128,N,778,5,886,123
cartel_184_NAR3607-ng.png,896,128,L,10,5,118,123
cartel_184_NAR3607-ng.png,896,128,L,138,5,246,123
cartel_184_NAR3607-ng.png,896,128,L,266,5,374,123
cartel_184_NAR3607-ng.png,896,128,N,394,5,502,123
cartel_184_NAR3607-ng.png,896,128,N,522,5,630,123
cartel_184_NAR3607-ng.png,896,128,N,650,5,758,123
cartel_184_NAR3607-ng.png,896,128,N,778,5,886,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,10,5,118,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,138,5,246,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,266,5,374,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,394,5,502,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,522,5,630,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,650,5,758,123
cartel_185_ECMAHCZ8-c.png,1024,128,L,778,5,886,123
cartel_185_ECMAHCZ8-c.png,1024,128,N,906,5,1014,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,10,5,118,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,138,5,246,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,266,5,374,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,394,5,502,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,522,5,630,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,650,5,758,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,L,778,5,886,123
cartel_185_ECMAHCZ8-nsp.png,1024,128,N,906,5,1014,123
cartel_186_D2L9V-nsp.png,640,128,L,10,5,118,123
cartel_186_D2L9V-nsp.png,640,128,N,138,5,246,123
cartel_186_D2L9V-nsp.png,640,128,L,266,5,374,123
cartel_186_D2L9V-nsp.png,640,128,N,394,5,502,123
cartel_186_D2L9V-nsp.png,640,128,L,522,5,630,123
cartel_187_CMH4HI9-c.png,896,128,L,10,5,118,123
cartel_187_CMH4HI9-c.png,896,128,L,138,5,246,123
cartel_187_CMH4HI9-c.png,896,128,L,266,5,374,123
cartel_187_CMH4HI9-c.png,896,128,N,394,5,502,123
cartel_187_CMH4HI9-c.png,896,128,L,522,5,630,123
cartel_187_CMH4HI9-c.png,896,128,L,650,5,758,123
cartel_187_CMH4HI9-c.png,896,128,N,778,5,886,123
cartel_187_CMH4HI9-ng.png,896,128,L,10,5,118,123
cartel_187_CMH4HI9-ng.png,896,128,L,138,5,246,123
cartel_187_CMH4HI9-ng.png,896,128,L,266,5,374,123
cartel_187_CMH4HI9-ng.png,896,128,N,394,5,502,123
cartel_187_CMH4HI9-ng.png,896,128,L,522,5,630,123
cartel_187_CMH4HI9-ng.png,896,128,L,650,5,758,123
cartel_187_CMH4HI9-ng.png,896,128,N,778,5,886,123
cartel_187_CMH4HI9-nsp.png,896,128,L,10,5,118,123
cartel_187_CMH4HI9-nsp.png,896,128,L,138,5,246,123
cartel_187_CMH4HI9-nsp.png,896,128,L,266,5,374,123
cartel_187_CMH4HI9-nsp.png,896,128,N,394,5,502,123
cartel_187_CMH4HI9-nsp.png,896,128,L,522,5,630,123
cartel_187_CMH4HI9-nsp.png,896,128,L,650,5,758,123
cartel_187_CMH4HI9-nsp.png,896,128,N,778,5,886,123
cartel_188_VC2L15I-nsp.png,896,128,L,10,5,118,123
cartel_188_VC2L15I-nsp.png,896,128,L,138,5,246,123
cartel_188_VC2L15I-nsp.png,896,128,N,266,5,374,123
cartel_188_VC2L15I-nsp.png,896,128,L,394,5,502,123
cartel_188_VC2L15I-nsp.png,896,128,N,522,5,630,123
cartel_188_VC2L15I-nsp.png,896,128,N,650,5,758,123
cartel_188_VC2L15I-nsp.png,896,128,L,778,5,886,123
cartel_189_9MP-ng.png,384,128,N,10,5,118,123
cartel_189_9MP-ng.png,384,128,L,138,5,246,123
cartel_189_9MP-ng.png,384,128,L,266,5,374,123
cartel_189_9MP-nsp.png,384,128,N,10,5,118,123
cartel_189_9MP-nsp.png,384,128,L,138,5,246,123
cartel_189_9MP-nsp.png,384,128,L,266,5,374,123
cartel_190_2O7-c.png,384,128,N,10,5,118,123
cartel_190_2O7-c.png,384,128,L,138,5,246,123
cartel_190_2O7-c.png,384,128,N,266,5,374,123
cartel_190_2O7-nsp.png,384,128,N,10,5,118,123
cartel_190_2O7-nsp.png,384,128,L,138,5,246,123
cartel_190_2O7-nsp.png,384,128,N,266,5,374,123
cartel_191_92HU3ZK7-c.png,1024,128,N,10,5,118,123
cartel_191_92HU3ZK7-c.png,1024,128,N,138,5,246,123
cartel_191_92HU3ZK7-c.png,1024,128,L,266,5,374,123
cartel_191_92HU3ZK7-c.png,1024,128,L,394,5,502,123
cartel_191_92HU3ZK7-c.png,1024,128,N,522,5,630,123
cartel_191_92HU3ZK7-c.png,1024,128,L,650,5,758,123
cartel_191_92HU3ZK7-c.png,1024,128,L,778,5,886,123
cartel_191_92HU3ZK7-c.png,1024,128,N,906,5,1014,123
cartel_191_92HU3ZK7-ng.png,1024,128,N,10,5,118,123
cartel_191_92HU3ZK7-ng.png,1024,128,N,138,5,246,123
cartel_191_92HU3ZK7-ng.png,1024,128,L,266,5,374,123
cartel_191_92HU3ZK7-ng.png,1024,128,L,394,5,502,123
cartel_191_92HU3ZK7-ng.png,1024,128,N,522,5,630,123
cartel_191_92HU3ZK7-ng.png,1024,128,L,650,5,758,123
cartel_191_92HU3ZK7-ng.png,1024,128,L,778,5,886,123
cartel_191_92HU3ZK7-ng.png,1024,128,N,906,5,1014,123
cartel_192_YQ-ng.png,256,128,L,10,5,118,123
cartel_192_YQ-ng.png,256,128,L,138,5,246,123
cartel_193_EIN6BT-c.png,768,128,L,10,5,118,123
cartel_193_EIN6BT-c.png,768,128,L,138,5,246,123
cartel_193_EIN6BT-c.png,768,128,L,266,5,374,123
cartel_193_EIN6BT-c.png,768,128,N,394,5,502,123
cartel_193_EIN6BT-c.png,768,128,L,522,5,630,123
cartel_193_EIN6BT-c.png,768,128,L,650,5,758,123
cartel_193_EIN6BT-ng.png,768,128,L,10,5,118,123
cartel_193_EIN6BT-ng.png,768,128,L,138,5,246,123
cartel_193_EIN6BT-ng.png,768,128,L,266,5,374,123
cartel_193_EIN6BT-ng.png,768,128,N,394,5,502,123
cartel_193_EIN6BT-ng.png,768,128,L,522,5,630,123
cartel_193_EIN6BT-ng.png,768,128,L,650,5,758,123
cartel_193_EIN6BT-nsp.png,768,128,L,10,5,118,123
cartel_193_EIN6BT-nsp.png,768,128,L,138,5,246,123
cartel_193_EIN6BT-nsp.png,768,128,L,266,5,374,123
cartel_193_EIN6BT-nsp.png,768,128,N,394,5,502,123
cartel_193_EIN6BT-nsp.png,768,128,L,522,5,630,123
cartel_193_EIN6BT-nsp.png,768,128,L,650,5,758,123
cartel_194_GHE8Y3X-nsp.png,896,128,L,10,5,118,123
cartel_194_GHE8Y3X-nsp.png,896,128,L,138,5,246,123
cartel_194_GHE8Y3X-nsp.png,896,128,L,266,5,374,123
cartel_194_GHE8Y3X-nsp.png,896,128,N,394,5,502,123
cartel_194_GHE8Y3X-nsp.png,896,128,L,522,5,630,123
cartel_194_GHE8Y3X-nsp.png,896,128,N,650,5,758,123
cartel_194_GHE8Y3X-nsp.png,896,128,L,778,5,886,123
cartel_195_6BO-c.png,384,128,N,10,5,118,123
cartel_195_6BO-c.png,384,128,L,138,5,246,123
cartel_195_6BO-c.png,384,128,L,266,5,374,123
cartel_195_6BO-ng.png,384,128,N,10,5,118,123
cartel_195_6BO-ng.png,384,128,L,138,5,246,123
cartel_195_6BO-ng.png,384,128,L,266,5,374,123
cartel_196_77H9-nsp.png,512,128,N,10,5,118,123
cartel_196_77H9-nsp.png,512,128,N,138,5,246,123
cartel_196_77H9-nsp.png,512,128,L,266,5,374,123
cartel_196_77H9-nsp.png,512,128,N,394,5,502,123
cartel_197_SI-ng.png,256,128,L,10,5,118,123
cartel_197_SI-ng.png,256,128,L,138,5,246,123
cartel_197_SI-nsp.png,256,128,L,10,5,118,123
cartel_197_SI-nsp.png,256,128,L,138,5,246,123
cartel_198_73BSVHDQWJ-c.png,1280,128,N,10,5,118,123
cartel_198_73BSVHDQWJ-c.png,1280,128,N,138,5,246,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,266,5,374,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,394,5,502,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,522,5,630,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,650,5,758,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,778,5,886,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,906,5,1014,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,1034,5,1142,123
cartel_198_73BSVHDQWJ-c.png,1280,128,L,1162,5,1270,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,N,10,5,118,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,N,138,5,246,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,266,5,374,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,394,5,502,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,522,5,630,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,650,5,758,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,778,5,886,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,906,5,1014,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,1034,5,1142,123
cartel_198_73BSVHDQWJ-ng.png,1280,128,L,1162,5,1270,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,N,10,5,118,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,N,138,5,246,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,266,5,374,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,394,5,502,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,522,5,630,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,650,5,758,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,778,5,886,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,906,5,1014,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,1034,5,1142,123
cartel_198_73BSVHDQWJ-nsp.png,1280,128,L,1162,5,1270,123
cartel_199_D1S-c.png,384,128,L,10,5,118,123
cartel_199_D1S-c.png,384,128,N,138,5,246,123
cartel_199_D1S-c.png,384,128,L,266,5,374,123
cartel_199_D1S-nsp.png,384,128,L,10,5,118,123
cartel_199_D1S-nsp.png,384,128,N,138,5,246,123
cartel_199_D1S-nsp.png,384,128,L,266,5,374,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,10,5,118,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,138,5,246,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,266,5,374,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,394,5,502,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,522,5,630,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,650,5,758,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,N,778,5,886,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,906,5,1014,123
cartel_200_KKDPFB4ZU-nsp.png,1152,128,L,1034,5,1142,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,10,5,118,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,138,5,246,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,266,5,374,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,394,5,502,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,522,5,630,123
cartel_201_EEUCW9I9AV-c.png,1280,128,N,650,5,758,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,778,5,886,123
cartel_201_EEUCW9I9AV-c.png,1280,128,N,906,5,1014,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,1034,5,1142,123
cartel_201_EEUCW9I9AV-c.png,1280,128,L,1162,5,1270,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,10,5,118,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,138,5,246,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,266,5,374,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,394,5,502,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,522,5,630,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,N,650,5,758,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,778,5,886,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,N,906,5,1014,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,1034,5,1142,123
cartel_201_EEUCW9I9AV-ng.png,1280,128,L,1162,5,1270,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,10,5,118,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,138,5,246,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,266,5,374,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,394,5,502,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,522,5,630,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,N,650,5,758,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,778,5,886,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,N,906,5,1014,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,1034,5,1142,123
cartel_201_EEUCW9I9AV-nsp.png,1280,128,L,1162,5,1270,123
cartel_202_3P84UX-c.png,768,128,N,10,5,118,123
cartel_202_3P84UX-c.png,768,128,L,138,5,246,123
cartel_202_3P84UX-c.png,768,128,N,266,5,374,123
cartel_202_3P84UX-c.png,768,128,N,394,5,502,123
cartel_202_3P84UX-c.png,768,128,L,522,5,630,123
cartel_202_3P84UX-c.png,768,128,L,650,5,758,123
cartel_202_3P84UX-nsp.png,768,128,N,10,5,118,123
cartel_202_3P84UX-nsp.png,768,128,L,138,5,246,123
cartel_202_3P84UX-nsp.png,768,128,N,266,5,374,123
cartel_202_3P84UX-nsp.png,768,128,N,394,5,502,123
cartel_202_3P84UX-nsp.png,768,128,L,522,5,630,123
cartel_202_3P84UX-nsp.png,768,128,L,650,5,758,123
cartel_203_DCCS6-nsp.png,640,128,L,10,5,118,123
cartel_203_DCCS6-nsp.png,640,128,L,138,5,246,123
cartel_203_DCCS6-nsp.png,640,128,L,266,5,374,123
cartel_203_DCCS6-nsp.png,640,128,L,394,5,502,123
cartel_203_DCCS6-nsp.png,640,128,N,522,5,630,123
cartel_204_416CU-ng.png,640,128,N,10,5,118,123
cartel_204_416CU-ng.png,640,128,N,138,5,246,123
cartel_204_416CU-ng.png,640,128,N,266,5,374,123
cartel_204_416CU-ng.png,640,128,L,394,5,502,123
cartel_204_416CU-ng.png,640,128,L,522,5,630,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,10,5,118,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,N,138,5,246,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,266,5,374,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,394,5,502,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,522,5,630,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,650,5,758,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,778,5,886,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,906,5,1014,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,1034,5,1142,123
cartel_205_V0YTWGCPTX-nsp.png,1280,128,L,1162,5,1270,123
cartel_206_L6ATO3N28-c.png,1152,128,L,10,5,118,123
cartel_206_L6ATO3N28-c.png,1152,128,N,138,5,246,123
cartel_206_L6ATO3N28-c.png,1152,128,L,266,5,374,123
cartel_206_L6ATO3N28-c.png,1152,128,L,394,5,502,123
cartel_206_L6ATO3N28-c.png,1152,128,L,522,5,630,123
cartel_206_L6ATO3N28-c.png,1152,128,N,650,5,758,123
cartel_206_L6ATO3N28-c.png,1152,128,L,778,5,886,123
cartel_206_L6ATO3N28-c.png,1152,128,N,906,5,1014,123
cartel_206_L6ATO3N28-c.png,1152,128,N,1034,5,1142,123
cartel_206_L6ATO3N28-nsp.png,1152,128,L,10,5,118,123
cartel_206_L6ATO3N28-nsp.png,1152,128,N,138,5,246,123
cartel_206_L6ATO3N28-nsp.png,1152,128,L,266,5,374,123
cartel_206_L6ATO3N28-nsp.png,1152,128,L,394,5,502,123
cartel_206_L6ATO3N28-nsp.png,1152,128,L,522,5,630,123
cartel_206_L6ATO3N28-nsp.png,1152,128,N,650,5,758,123
cartel_206_L6ATO3N28-nsp.png,1152,128,L,778,5,886,123
cartel_206_L6ATO3N28-nsp.png,1152,128,N,906,5,1014,123
cartel_206_L6ATO3N28-nsp.png,1152,128,N,1034,5,1142,123
cartel_207_1P40I-c.png,640,128,N,10,5,118,123
cartel_207_1P40I-c.png,640,128,L,138,5,246,123
cartel_207_1P40I-c.png,640,128,N,266,5,374,123
cartel_207_1P40I-c.png,640,128,N,394,5,502,123
cartel_207_1P40I-c.png,640,128,L,522,5,630,123
cartel_207_1P40I-ng.png,640,128,N,10,5,118,123
cartel_207_1P40I-ng.png,640,128,L,138,5,246,123
cartel_207_1P40I-ng.png,640,128,N,266,5,374,123
cartel_207_1P40I-ng.png,640,128,N,394,5,502,123
cartel_207_1P40I-ng.png,640,128,L,522,5,630,123
cartel_207_1P40I-nsp.png,640,128,N,10,5,118,123
cartel_207_1P40I-nsp.png,640,128,L,138,5,246,123
cartel_207_1P40I-nsp.png,640,128,N,266,5,374,123
cartel_207_1P40I-nsp.png,640,128,N,394,5,502,123
cartel_207_1P40I-nsp.png,640,128,L,522,5,630,123
cartel_208_HNVHL-nsp.png,640,128,L,10,5,118,123
cartel_208_HNVHL-nsp.png,640,128,L,138,5,246,123
cartel_208_HNVHL-nsp.png,640,128,L,266,5,374,123
cartel_208_HNVHL-nsp.png,640,128,L,394,5,502,123
cartel_208_HNVHL-nsp.png,640,128,L,522,5,630,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,L,10,5,118,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,N,138,5,246,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,L,266,5,374,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,N,394,5,502,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,L,522,5,630,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,N,650,5,758,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,L,778,5,886,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,L,906,5,1014,123
cartel_209_Y8Q4D2YU6-nsp.png,1152,128,N,1034,5,1142,123
cartel_210_1XYXKF6-c.png,896,128,N,10,5,118,123
cartel_210_1XYXKF6-c.png,896,128,L,138,5,246,123
cartel_210_1XYXKF6-c.png,896,128,L,266,5,374,123
cartel_210_1XYXKF6-c.png,896,128,L,394,5,502,123
cartel_210_1XYXKF6-c.png,896,128,L,522,5,630,123
cartel_210_1XYXKF6-c.png,896,128,L,650,5,758,123
cartel_210_1XYXKF6-c.png,896,128,N,778,5,886,123
cartel_210_1XYXKF6-ng.png,896,128,N,10,5,118,123
cartel_210_1XYXKF6-ng.png,896,128,L,138,5,246,123
cartel_210_1XYXKF6-ng.png,896,128,L,266,5,374,123
cartel_210_1XYXKF6-ng.png,896,128,L,394,5,502,123
cartel_210_1XYXKF6-ng.png,896,128,L,522,5,630,123
cartel_210_1XYXKF6-ng.png,896,128,L,650,5,758,123
cartel_210_1XYXKF6-ng.png,896,128,N,778,5,886,123
cartel_210_1XYXKF6-nsp.png,896,128,N,10,5,118,123
cartel_210_1XYXKF6-nsp.png,896,128,L,138,5,246,123
cartel_210_1XYXKF6-nsp.png,896,128,L,266,5,374,123
cartel_210_1XYXKF6-nsp.png,896,128,L,394,5,502,123
cartel_210_1XYXKF6-nsp.png,896,128,L,522,5,630,123
cartel_210_1XYXKF6-nsp.png,896,128,L,650,5,758,123
cartel_210_1XYXKF6-nsp.png,896,128,N,778,5,886,123
cartel_212_Y5-ng.png,256,128,L,10,5,118,123
cartel_212_Y5-ng.png,256,128,N,138,5,246,123
cartel_212_Y5-nsp.png,256,128,L,10,5,118,123
cartel_212_Y5-nsp.png,256,128,N,138,5,246,123
cartel_213_Z56JDQ58-nsp.png,1024,128,L,10,5,118,123
cartel_213_Z56JDQ58-nsp.png,1024,128,N,138,5,246,123
cartel_213_Z56JDQ58-nsp.png,1024,128,N,266,5,374,123
cartel_213_Z56JDQ58-nsp.png,1024,128,L,394,5,502,123
cartel_213_Z56JDQ58-nsp.png,1024,128,L,522,5,630,123
cartel_213_Z56JDQ58-nsp.png,1024,128,L,650,5,758,123
cartel_213_Z56JDQ58-nsp.png,1024,128,N,778,5,886,123
cartel_213_Z56JDQ58-nsp.png,1024,128,N,906,5,1014,123
cartel_214_XMERYC7BV-c.png,1152,128,L,10,5,118,123
cartel_214_XMERYC7BV-c.png,1152,128,L,138,5,246,123
cartel_214_XMERYC7BV-c.png,1152,128,L,266,5,374,123
cartel_214_XMERYC7BV-c.png,1152,128,L,394,5,502,123
cartel_214_XMERYC7BV-c.png,1152,128,L,522,5,630,123
cartel_214_XMERYC7BV-c.png,1152,128,L,650,5,758,123
cartel_214_XMERYC7BV-c.png,1152,128,N,778,5,886,123
cartel_214_XMERYC7BV-c.png,1152,128,L,906,5,1014,123
cartel_214_XMERYC7BV-c.png,1152,128,L,1034,5,1142,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,10,5,118,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,138,5,246,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,266,5,374,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,394,5,502,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,522,5,630,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,650,5,758,123
cartel_214_XMERYC7BV-nsp.png,1152,128,N,778,5,886,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,906,5,1014,123
cartel_214_XMERYC7BV-nsp.png,1152,128,L,1034,5,1142,123
cartel_215_M169-c.png,512,128,L,10,5,118,123
cartel_215_M169-c.png,512,128,N,138,5,246,123
cartel_215_M169-c.png,512,128,N,266,5,374,123
cartel_215_M169-c.png,512,128,N,394,5,502,123
cartel_216_HBR3-c.png,512,128,L,10,5,118,123
cartel_216_HBR3-c.png,512,128,L,138,5,246,123
cartel_216_HBR3-c.png,512,128,L,266,5,374,123
cartel_216_HBR3-c.png,512,128,N,394,5,502,123
cartel_216_HBR3-nsp.png,512,128,L,10,5,118,123
cartel_216_HBR3-nsp.png,512,128,L,138,5,246,123
cartel_216_HBR3-nsp.png,512,128,L,266,5,374,123
cartel_216_HBR3-nsp.png,512,128,N,394,5,502,123
cartel_217_K9P7DT-ng.png,768,128,L,10,5,118,123
cartel_217_K9P7DT-ng.png,768,128,N,138,5,246,123
cartel_217_K9P7DT-ng.png,768,128,L,266,5,374,123
cartel_217_K9P7DT-ng.png,768,128,N,394,5,502,123
cartel_217_K9P7DT-ng.png,768,128,L,522,5,630,123
cartel_217_K9P7DT-ng.png,768,128,L,650,5,758,123
cartel_217_K9P7DT-nsp.png,768,128,L,10,5,118,123
cartel_217_K9P7DT-nsp.png,768,128,N,138,5,246,123
cartel_217_K9P7DT-nsp.png,768,128,L,266,5,374,123
cartel_217_K9P7DT-nsp.png,768,128,N,394,5,502,123
cartel_217_K9P7DT-nsp.png,768,128,L,522,5,630,123
cartel_217_K9P7DT-nsp.png,768,128,L,650,5,758,123
cartel_218_UA458Y6-nsp.png,896,128,L,10,5,118,123
cartel_218_UA458Y6-nsp.png,896,128,L,138,5,246,123
cartel_218_UA458Y6-nsp.png,896,128,N,266,5,374,123
cartel_218_UA458Y6-nsp.png,896,128,N,394,5,502,123
cartel_218_UA458Y6-nsp.png,896,128,N,522,5,630,123
cartel_218_UA458Y6-nsp.png,896,128,L,650,5,758,123
cartel_218_UA458Y6-nsp.png,896,128,N,778,5,886,123
cartel_219_JQBEA-c.png,640,128,L,10,5,118,123
cartel_219_JQBEA-c.png,640,128,L,138,5,246,123
cartel_219_JQBEA-c.png,640,128,L,266,5,374,123
cartel_219_JQBEA-c.png,640,128,L,394,5,502,123
cartel_219_JQBEA-c.png,640,128,L,522,5,630,123
cartel_219_JQBEA-nsp.png,640,128,L,10,5,118,123
cartel_219_JQBEA-nsp.png,640,128,L,138,5,246,123
cartel_219_JQBEA-nsp.png,640,128,L,266,5,374,123
cartel_219_JQBEA-nsp.png,640,128,L,394,5,502,123
cartel_219_JQBEA-nsp.png,640,128,L,522,5,630,123
